candidate,feature,label
Parallab Bergen Norway,"0.0,1.0,1.1,-0.11044510453939438,-0.2399231195449829,0.7222540378570557",0
general properties,"0.0,1.0,0.9,-1.5378066301345825,-3.5703086853027344,3.3707714080810547",0
ND,"0.0,1.0,0.1,0.17899924516677856,-0.2268959879875183,-0.0054442002438008785",1
EECS,"0.0,1.0,0.2,0.10122869163751602,5.217996658757329e-06,0.6592370271682739",0
BLAS kernel,"0.0,1.0,0.55,-0.5912340879440308,0.772467851638794,0.3183603286743164",0
orderings SuperLU,"0.0,1.0,0.85,1.2257686853408813,-0.24332988262176514,1.50138258934021",0
grid problems,"0.0,1.0,0.65,-5.779052734375,5.290619850158691,2.2536823749542236",0
object code,"0.0,1.0,0.55,-0.2861056327819824,0.010498344898223877,0.9825828075408936",0
enough memory Matrix Ordering Solver Number,"0.0,1.0,2.15,-2.5599780082702637,-3.389620065689087,4.192414283752441",1
mixtank MUMPS AMD,"0.0,1.0,0.85,6.965381622314453,-1.571092963218689,7.397847652435303",0
wider range,"0.0,1.0,0.55,0.11180746555328369,1.2078596353530884,0.745003342628479",0
high parallel efficiency,"0.0,1.0,1.2,-0.5760723948478699,0.11607593297958374,0.5162078738212585",0
twotone RRB,"0.0,1.0,0.55,0.1756306290626526,0.08919575065374374,-0.24849854409694672",0
caption x LRB Henon,"0.0,1.0,0.95,0.6323255300521851,-0.5092601776123047,1.042206883430481",1
multiple elimination,"0.0,1.0,1.0,-2.415985107421875,-1.2761861085891724,1.5099613666534424",0
first notice,"0.0,1.0,0.6,0.48496127128601074,-0.442216694355011,0.5646798610687256",0
real applications,"0.0,1.0,0.85,-0.24561333656311035,-1.4115543365478516,2.6556501388549805",0
valuable information,"0.0,1.0,1.0,2.802020311355591,-0.43763118982315063,3.191849946975708",0
nested dissection orderings LRB ND RRB Sometimes,"0.0,1.0,2.4,-1.8201768398284912,1.024011254310608,0.7246825695037842",1
bound RRB,"0.0,1.0,0.45,-8.649648666381836,-0.44249746203422546,3.239741563796997",0
MUMPS AMD,"0.0,1.0,0.45,10.345947265625,-2.3675646781921387,11.088571548461914",0
processor LRB Mess RRB,"0.0,1.0,1.1,0.36504316329956055,0.9716711044311523,0.8048635721206665",1
unsymmetric linear systems ACM Transactions,"0.0,1.0,2.15,0.17283447086811066,2.4553918838500977,2.094477891921997",1
pivot order,"0.0,1.0,0.55,-1.9837062358856201,0.5839423537254333,0.8926015496253967",0
LRB Demmel,"0.0,1.0,0.5,-10.16829776763916,-6.175456523895264,6.042328834533691",0
contribution block RRB,"0.0,1.0,1.1,-0.2534959614276886,1.2385426759719849,0.6640667915344238",0
LRB eg bbmat RRB,"0.0,1.0,0.8,0.36640748381614685,0.1370600163936615,0.17333710193634033",1
GSPAR,"0.0,1.0,0.25,0.02416403777897358,0.5690255165100098,0.5610513091087341",0
previous steps,"0.0,1.0,0.7,-0.15619394183158875,-0.31120574474334717,0.7375425100326538",0
future wider study,"0.0,1.0,0.9,-3.582772970199585,-0.8377830386161804,1.955786108970642",0
necessary LRB Berr,"0.0,1.0,0.9,0.39473041892051697,-0.1608831137418747,0.417969286441803",0
RRB computation,"0.0,1.0,0.75,-8.763033866882324,2.9259963035583496,2.775033712387085",0
NX,"0.0,1.0,0.1,0.7088495492935181,-0.6908389329910278,0.9253852367401123",0
3D,"0.0,1.0,0.1,0.0,0.0,0.0",0
machine precision,"0.0,1.0,0.85,-0.04412105679512024,-4.034497261047363,3.5436949729919434",0
automatic decision,"0.0,1.0,0.9,0.12058401107788086,0.49371564388275146,0.20381830632686615",0
convergence rate,"0.0,1.0,0.8,2.922708511352539,4.360269069671631,3.84578275680542",0
NX8,"0.0,1.0,0.15,0.0,0.0,0.0",0
triangular solution algorithm,"0.0,1.0,1.45,3.426745653152466,1.2395647764205933,3.6389293670654297",0
peak ratio,"0.0,1.0,0.5,-2.189582347869873,-5.124487400054932,4.398365020751953",0
offdiagonal entries,"0.0,1.0,0.95,-3.1108572483062744,9.50428295135498,3.3625378608703613",0
cubic grids,"0.0,1.0,0.55,0.10523568093776703,2.907611846923828,1.5423566102981567",0
important ones,"0.0,1.0,0.7,0.23962999880313873,0.29424381256103516,0.33786845207214355",0
minimum degree,"0.0,1.0,0.7,-8.616508483886719,3.7630867958068848,2.7492141723632812",0
addressable platforms,"0.0,1.0,1.05,-0.034551337361335754,-0.16987784206867218,0.2723056674003601",0
common problem class,"0.0,1.0,1.0,0.6300302147865295,3.1524646282196045,1.630651593208313",0
reasons First MUMPS,"0.0,1.0,0.95,3.6942684650421143,-1.07527756690979,4.177420139312744",0
pivotal ordering,"0.0,1.0,0.8,-0.19947323203086853,-0.32482078671455383,0.46702104806900024",0
cubic LRB NX NY NZ RRB,"0.0,1.0,1.1,0.5259697437286377,0.24180252850055695,1.1120103597640991",1
ffl MUMPS,"0.0,1.0,0.45,4.641708850860596,-1.259197473526001,5.738877773284912",0
directed acyclic computational graphs LRB,"0.0,1.0,2.05,-1.6799510717391968,-0.4402705132961273,0.9222913384437561",1
nested dissectionhaloamd,"0.0,1.0,1.2,-3.7689948081970215,2.6857123374938965,1.3947614431381226",0
elimination dags,"0.0,1.0,0.8,-2.4873039722442627,-0.7642425894737244,1.4205491542816162",0
synchronous behaviour,"0.0,1.0,1.05,-0.016412507742643356,0.055920496582984924,0.5934457182884216",0
good value,"0.0,1.0,0.5,0.09377437829971313,0.40609800815582275,0.6113327741622925",0
receives RRB,"0.0,1.0,0.6,-0.19362078607082367,-0.19645851850509644,0.388539582490921",0
Matrix Ordering Solver NZ,"0.0,1.0,1.25,-2.799274206161499,0.4861781895160675,1.743730902671814",1
many machines,"0.0,1.0,0.65,0.9516072273254395,-0.8561398386955261,1.282013177871704",0
First comments,"0.0,1.0,0.7,-2.750631332397461,-0.7093862295150757,1.9177343845367432",0
MPI VTAPI Comm,"0.0,1.0,0.7,-0.18417823314666748,-0.10416900366544724,0.35304534435272217",0
Asynchronous Parallel Supernodal Algorithm,"0.0,1.0,2.1,1.755974531173706,1.0349773168563843,2.4651854038238525",1
RRB Code Technique Scope Availability Reference CAPSS Multifrontal SPD wwwnetliborgscalapack LRB Heath,"0.0,1.0,5.1,0.28235533833503723,-0.021687038242816925,1.1330015659332275",1
sparse andor,"0.0,1.0,0.6,-11.528449058532715,5.304591655731201,3.6389760971069336",0
symmetric matrices,"0.0,1.0,0.9,0.5849353075027466,-0.4335257112979889,0.6768138408660889",0
asynchronous approach,"0.0,1.0,1.05,0.8281611800193787,-0.09614324569702148,1.0520073175430298",0
test set,"0.0,1.0,0.4,3.339433193206787,-3.541431427001953,6.107052803039551",0
IBM,"0.0,1.0,0.15,-0.9217284321784973,-0.24874025583267212,1.2640380859375",1
LU,"0.0,1.0,0.1,1.1488614082336426,-1.3940068483352661,2.019656181335449",1
SuperLU results,"0.0,1.0,0.75,2.711732864379883,-1.4944586753845215,3.344287872314453",0
LRB NX,"0.0,1.0,0.3,0.7088495492935181,-0.6908389329910278,0.9253852367401123",0
quantum mechanics,"0.0,1.0,0.85,0.17473727464675903,0.4808156192302704,0.26917192339897156",0
flops time,"0.0,1.0,0.5,2.17893648147583,-2.3217427730560303,3.239278554916382",0
threshold value,"0.0,1.0,0.75,-0.8019075989723206,4.785008430480957,2.0070159435272217",0
halfprecision perturbation,"0.0,1.0,1.3,0.09515328705310822,-0.21288499236106873,0.2941155433654785",0
backward solve,"0.0,1.0,0.7,0.11039533466100693,-0.007063150405883789,0.022011466324329376",0
performance analysis,"0.0,1.0,1.0,0.6364912986755371,-4.910253047943115,8.65208625793457",0
upper bound,"0.0,1.0,0.55,-8.631345748901367,-0.3126204311847687,3.219729423522949",0
rankk update,"0.0,1.0,0.6,-0.33595016598701477,1.1256699562072754,0.539566159248352",0
symbolic analysis,"0.0,1.0,0.85,4.883126258850098,-0.9808021187782288,5.572788715362549",0
multifrontal versus,"0.0,1.0,0.95,0.6758221387863159,-0.3646673560142517,0.7751221656799316",0
leaf nodes,"0.0,1.0,0.5,0.43647879362106323,1.986478567123413,0.9972127676010132",0
onedimensional partitioning,"0.0,1.0,1.35,-0.5952988266944885,0.30534082651138306,0.23576898872852325",0
LRB semiconductor RRB Table,"0.0,1.0,1.35,0.7015677690505981,-0.6971285939216614,0.9341855049133301",1
numerical issues,"0.0,1.0,0.8,0.24568361043930054,-0.5104756951332092,1.0387626886367798",0
maximum size,"0.0,1.0,0.6,-0.6918231248855591,4.502595901489258,1.6858530044555664",0
solve time,"0.0,1.0,0.5,2.3611106872558594,-2.3987162113189697,3.1683619022369385",0
general SuperLU,"0.0,1.0,0.75,0.04542410373687744,-0.5631490349769592,2.100954055786133",0
first version,"0.0,1.0,0.65,-0.014315217733383179,-1.2453522682189941,1.2617027759552002",0
GEMV,"0.0,1.0,0.2,-0.38484838604927063,-0.1445460170507431,0.4263496398925781",0
MUMPS,"0.0,1.0,0.25,10.328235626220703,-2.3706886768341064,11.093278884887695",1
processor RRB,"0.0,1.0,0.65,1.1025243997573853,1.635093331336975,1.2450820207595825",0
algorithms LRB,"0.0,1.0,0.7,-0.797203779220581,-1.4774706363677979,1.098369836807251",0
MeTiS LRB Karypis,"0.0,1.0,0.85,0.006200633943080902,0.20165017247200012,0.8670066595077515",0
RRB PanelLLT Leftlooking SPD Ng LRB Ng,"0.0,1.0,1.9,0.4891555607318878,-0.3907812535762787,0.7168551087379456",1
large test matrices,"0.0,1.0,0.95,2.339254140853882,-3.984302520751953,4.702240467071533",0
distributed memory computers,"0.0,1.0,1.4,-2.0320522785186768,-3.748438835144043,3.3803510665893555",0
small matrices,"0.0,1.0,0.7,0.10909554362297058,-0.9994328022003174,1.1959086656570435",0
analysis phase Duff,"0.0,1.0,0.95,7.083751201629639,-1.648969292640686,7.900957107543945",0
U factors,"0.0,1.0,0.45,0.7432214617729187,-0.49932560324668884,0.887893557548523",0
Sparse Gaussian Elimination Making,"0.0,1.0,1.7,-5.268749237060547,0.676223874092102,2.060336112976074",1
large impact,"0.0,1.0,0.6,-0.29085680842399597,-0.9683998227119446,0.8355506062507629",0
objectoriented sparse matrix,"0.0,1.0,1.4,-11.63172435760498,5.357285976409912,3.6764416694641113",0
many respects,"0.0,1.0,0.65,0.7783461213111877,-0.9536383152008057,1.295419454574585",0
WSMP,"0.0,1.0,0.2,0.4635769724845886,-0.43089112639427185,0.6569215655326843",0
messages LRB,"0.0,1.0,0.6,-0.026918349787592888,-0.7640125155448914,0.6339439749717712",0
algorithms LRB Amestoy,"0.0,1.0,1.1,0.46263325214385986,-1.6145044565200806,1.7610180377960205",0
IR RRB,"0.0,1.0,0.3,0.1361975371837616,0.17939704656600952,-0.32894885540008545",0
Mbytessec Latency BandwidthEffective performance,"0.0,1.0,2.4,-4.479142189025879,-4.2427449226379395,3.477759838104248",1
second level,"0.0,1.0,0.6,-1.8981192111968994,2.3524169921875,0.9438791871070862",0
general sparse solvers,"0.0,1.0,1.1,-7.141851902008057,0.2982844412326813,2.997530221939087",0
solvers preorderings,"0.0,1.0,1.0,-3.7584409713745117,-1.9895946979522705,2.0460891723632812",0
significant gains,"0.0,1.0,0.85,-1.6619383096694946,-1.1874562501907349,1.277361273765564",0
Efficient sparse Cholesky factorization,"0.0,1.0,1.95,-2.228992223739624,0.3159014582633972,2.269995927810669",1
regular data structures,"0.0,1.0,1.15,0.7325982451438904,4.171201705932617,1.9980734586715698",0
performance characteristics,"0.0,1.0,1.35,-4.1859660148620605,-4.16499662399292,3.5608129501342773",0
analysis phases,"0.0,1.0,0.75,4.9933857917785645,-0.7826474905014038,5.6285223960876465",0
process column,"0.0,1.0,0.7,-12.660011291503906,0.6087962985038757,4.569502830505371",0
industrial applications,"0.0,1.0,1.15,-0.675848662853241,1.234570026397705,0.5821776390075684",0
detailed algorithms,"0.0,1.0,0.95,-0.15712133049964905,-0.7002488970756531,0.7713412642478943",0
LRB Li,"0.0,1.0,0.3,-9.989782333374023,-6.436874866485596,6.248320579528809",0
value LRB,"0.0,1.0,0.45,0.6955300569534302,1.256952166557312,0.9709154367446899",0
NZ,"0.0,1.0,0.1,0.22672758996486664,-0.20819003880023956,0.3205561935901642",1
supernodal Cholesky factorization algorithm,"0.0,1.0,2.15,3.0375783443450928,0.13234251737594604,3.392528533935547",1
interprocessor communication,"0.0,1.0,1.4,-4.298359394073486,1.8100533485412598,1.3210712671279907",0
analysis phase,"0.0,1.0,0.7,10.006053924560547,-1.7736749649047852,10.806170463562012",1
linear system,"0.0,1.0,0.65,-2.9620745182037354,-5.462704658508301,4.524768829345703",0
LU factorization Note,"0.0,1.0,1.05,1.5171003341674805,-1.6507378816604614,2.362083673477173",0
numerical preordering scheme,"0.0,1.0,1.4,0.1181684136390686,-0.4180926978588104,0.844459056854248",0
minimumdegree algorithm,"0.0,1.0,1.15,9.487688064575195,3.12166428565979,9.40503215789795",0
source LRB tree parallelism RRB,"0.0,1.0,1.55,-2.6164286136627197,4.154895305633545,1.6104196310043335",1
Puglisi LRB,"0.0,1.0,0.55,-0.059566933661699295,-0.10237116366624832,0.3041728436946869",0
U LRB K J RRB RRB,"0.0,1.0,0.85,1.9141725301742554,-0.8226103186607361,2.419029474258423",1
extra operations,"0.0,1.0,0.8,-0.18879848718643188,-0.6001201868057251,0.4937436580657959",0
library Parallel,"0.0,1.0,0.8,-1.133427619934082,0.5179922580718994,0.27905702590942383",0
supernode partition,"0.0,1.0,0.95,-0.04825424402952194,-0.09392659366130829,0.1860876977443695",0
test problems,"0.0,1.0,0.65,0.2921323776245117,-1.7312469482421875,6.761029243469238",0
nonzero segments,"0.0,1.0,0.8,0.32952332496643066,-0.2176956981420517,0.4012041985988617",0
DEC,"0.0,1.0,0.15,0.11403190344572067,-0.13775266706943512,0.7374422550201416",1
original feature,"0.0,1.0,0.8,-0.04666264355182648,-0.7968108654022217,0.9481899738311768",0
factorization task,"0.0,1.0,0.9,0.2595365047454834,5.197165012359619,4.513667106628418",0
supernodal technique,"0.0,1.0,1.0,-0.639184832572937,-0.05150838941335678,0.14382456243038177",0
delayed pivots drops,"0.0,1.0,1.0,-0.6220255494117737,0.06774777919054031,1.0296745300292969",0
matrixvector products,"0.0,1.0,1.05,0.2235511988401413,0.2691039741039276,0.0162381362169981",0
static scheduling,"0.0,1.0,0.85,-0.8335045576095581,2.5995709896087646,1.8833534717559814",0
communication messages,"0.0,1.0,1.1,-4.292224884033203,1.2794079780578613,1.6872107982635498",0
processor LRB,"0.0,1.0,0.65,1.1025243997573853,1.635093331336975,1.2450820207595825",0
L resides,"0.0,1.0,0.45,0.30753210186958313,-0.3861771821975708,0.2559610605239868",0
small test matrices,"0.0,1.0,0.95,2.1350317001342773,-3.7319862842559814,4.52618932723999",0
BLAS,"0.0,1.0,0.2,-0.9233025908470154,1.1251070499420166,0.4859187602996826",1
artificial interprocess dependencies,"0.0,1.0,1.8,-0.32631775736808777,0.10565990209579468,0.12887857854366302",0
column permutations,"0.0,1.0,0.95,-6.446682453155518,0.12601444125175476,2.3206870555877686",0
unsymmetric matrix,"0.0,1.0,0.9,-5.730741024017334,2.6191697120666504,2.1749508380889893",0
processors MUMPS,"0.0,1.0,0.8,6.0299296379089355,-6.763251304626465,10.555316925048828",0
pipelining mechanism,"0.0,1.0,1.0,-0.3287179470062256,-0.11046148091554642,0.3880349397659302",0
efficient Level,"0.0,1.0,0.75,-0.8970023393630981,0.25657451152801514,0.8874582648277283",0
matrices bbmat,"0.0,1.0,0.7,0.5923417210578918,-0.47127652168273926,0.8216933608055115",0
SuperLU factorization phase Matrix Solver Ordering StrSym Nonzeros Flops,"0.0,1.0,3.6,0.5427318215370178,-0.38903558254241943,2.8774757385253906",1
available parallelism,"0.0,1.0,1.05,0.07942357659339905,-0.10103631019592285,0.696113109588623",0
SUPERLU,"0.0,1.0,0.35,2.7201850414276123,-0.26678651571273804,2.70206880569458",1
RutherfordBoeing Sparse Matrix Collection LRB Duff Grimes,"0.0,1.0,2.85,-4.119736194610596,1.5723260641098022,2.2959351539611816",1
phase Dynamic scheduling,"0.0,1.0,1.2,4.376457214355469,-0.11898467689752579,4.635474681854248",0
main algorithmic features,"0.0,1.0,1.25,-0.5612538456916809,-0.8296935558319092,0.6887056827545166",0
loaded process LRB,"0.0,1.0,0.9,-6.474633693695068,0.4927796721458435,2.402477741241455",0
critical part,"0.0,1.0,0.65,0.3110274076461792,-0.0792350172996521,0.9168117046356201",0
U LRB K J RRB block,"0.0,1.0,0.95,1.2846856117248535,-0.07600533962249756,1.9968101978302002",1
wider audience,"0.0,1.0,0.7,-0.1417420208454132,0.11571568995714188,0.4787755310535431",0
mpi isend RRB,"0.0,1.0,0.65,-0.44687142968177795,-0.08672808855772018,0.281513512134552",0
rows LRB,"0.0,1.0,0.4,-1.4197012186050415,-0.2610422670841217,0.5598151683807373",0
solvers results,"0.0,1.0,0.75,-2.282245397567749,-3.136178970336914,3.9201409816741943",0
several key parameters,"0.0,1.0,1.1,1.0070279836654663,0.10631289333105087,1.1831899881362915",0
numerical methods,"0.0,1.0,0.85,-0.13579639792442322,-0.050177574157714844,0.855850100517273",0
MUMPSUNS,"0.0,1.0,0.4,0.0,0.0,0.0",0
CAPSS,"0.0,1.0,0.25,0.25599023699760437,-0.04347195848822594,0.42299431562423706",0
PSLDU,"0.0,1.0,0.25,0.19344374537467957,-0.14399893581867218,0.2387496381998062",0
rightlooking formulation,"0.0,1.0,1.2,0.421617329120636,1.2638676166534424,0.7686302065849304",0
ACMIEEE conference,"0.0,1.0,0.9,-11.961285591125488,5.724625587463379,3.8697545528411865",0
required accuracy,"0.0,1.0,0.85,-0.24402838945388794,-0.03386367857456207,0.3351963758468628",0
matrix twotone,"0.0,1.0,0.7,-5.779684543609619,2.7495880126953125,1.7327042818069458",0
total number,"0.0,1.0,0.6,0.9806162714958191,-5.066572666168213,5.022906303405762",0
entries LRB,"0.0,1.0,0.55,-3.1108572483062744,9.50428295135498,3.3625378608703613",0
RRB Table,"0.0,1.0,0.45,1.0943363904953003,-0.9721128940582275,1.467195987701416",0
exploit asymmetry,"0.0,1.0,0.85,0.1471264660358429,0.19292929768562317,-0.23028546571731567",0
shared memory,"0.0,1.0,0.65,-2.839022397994995,-5.461564064025879,4.3514323234558105",0
tree node decides,"0.0,1.0,0.85,-1.9742563962936401,7.486886978149414,3.3132760524749756",0
Tim Davis collection,"0.0,1.0,1.0,0.35635003447532654,-0.47717222571372986,0.7531437873840332",0
AMD MUMPS,"0.0,1.0,0.45,10.345947265625,-2.3675646781921387,11.088571548461914",1
scalable distributedmemory sparse,"0.0,1.0,1.65,-5.836116313934326,2.659101724624634,1.8907535076141357",0
direct methods,"0.0,1.0,0.7,-0.8931698799133301,0.5067958831787109,0.33602893352508545",0
enough memory Matrix Ord Solver Number,"0.0,1.0,1.9,-2.554443597793579,-3.181147575378418,4.005859851837158",1
RRB WSMP z Multifrontal SYM IBM product LRB Gupta,"0.0,1.0,2.45,-0.3287734389305115,1.4647454023361206,1.3005300760269165",1
symmetric structure,"0.0,1.0,0.95,0.503197431564331,1.2310526371002197,0.4962022304534912",0
underflow values,"0.0,1.0,0.8,2.6873691082000732,4.221249580383301,3.21170973777771",0
modified entry,"0.0,1.0,0.7,0.04612104594707489,-0.07418479770421982,0.2498423010110855",0
relative cost,"0.0,1.0,0.65,-1.2400470972061157,6.2121124267578125,2.4024760723114014",0
detailed analysis,"0.0,1.0,0.85,5.1641154289245605,-0.8767110109329224,5.577912330627441",0
parallel computers Proceedings,"0.0,1.0,1.5,-2.1326169967651367,1.2624467611312866,0.7924559712409973",0
matrix files,"0.0,1.0,0.6,-5.827086448669434,2.73848819732666,1.99501371383667",0
P processes,"0.0,1.0,0.55,5.6089959144592285,1.4447511434555054,5.790716171264648",0
p processors,"0.0,1.0,0.6,5.814637660980225,-3.482208490371704,9.93785285949707",0
RRB Matrix Order Solver Number,"0.0,1.0,1.5,-2.4888134002685547,-1.757840871810913,3.9445037841796875",1
numerical behaviour backward error LRB Berr RRB,"0.0,1.0,2.35,-1.9607881307601929,-0.10644479840993881,1.1700111627578735",1
distributed memory version,"0.0,1.0,1.3,-2.346400022506714,-4.609625339508057,3.6345551013946533",0
numerical kernels,"0.0,1.0,0.85,0.5031499862670898,-0.5725342631340027,1.1938869953155518",0
communication buffers Storage,"0.0,1.0,1.45,-6.052831649780273,-0.5831132531166077,2.989987373352051",0
sparse direct codes,"0.0,1.0,0.95,-4.6436448097229,2.1095130443573,1.4802154302597046",0
parent node,"0.0,1.0,0.55,1.350877285003662,6.094901084899902,3.052290439605713",0
processors SuperLU,"0.0,1.0,0.9,2.2259044647216797,-5.711300373077393,6.359711647033691",0
