candidate,feature,label
average communication volume,"0.0,1.0,1.4,-7.0296478271484375,0.6840448379516602,2.780298948287964",0
supernode boundaries,"0.0,1.0,1.0,0.12905627489089966,-0.15871107578277588,0.4146267771720886",0
comparison exercise,"0.0,1.0,0.95,-0.48670029640197754,-0.36927804350852966,1.2849009037017822",0
Performance analysis,"0.0,1.0,1.0,-8.068458557128906,-4.573920726776123,8.706287384033203",0
Laplacian operator,"0.0,1.0,0.9,0.18167071044445038,0.22298558056354523,0.6181535124778748",0
solution sparsity,"0.0,1.0,0.85,-2.2329728603363037,1.8872610330581665,0.8686083555221558",0
LRB Heath,"0.0,1.0,0.45,-0.2647668719291687,0.6693121194839478,0.47249335050582886",0
source LRB,"0.0,1.0,0.5,0.32143864035606384,1.217448115348816,0.11362115293741226",0
RRB PanelLLT,"0.0,1.0,0.6,0.06687723100185394,-0.17594505846500397,0.30669212341308594",0
italic LU,"0.0,1.0,0.45,0.49236464500427246,-0.23976948857307434,1.112630844116211",0
memory allocation,"0.0,1.0,0.85,-4.356083869934082,-2.782987594604492,4.672320365905762",0
RRB SuperLU,"0.0,1.0,0.55,1.0793555974960327,-1.8215497732162476,3.2083396911621094",0
flops time,"0.0,1.0,0.5,3.2573585510253906,-0.33208444714546204,3.515805721282959",0
Eng RRB,"0.0,1.0,0.35,0.21276134252548218,0.09975241869688034,0.5771158337593079",0
processor LRB,"0.0,1.0,0.65,1.269544243812561,1.40788733959198,0.8417741060256958",0
iterative refinement SuperLU,"0.0,1.0,1.4,-4.967439651489258,0.4143017530441284,2.7794783115386963",0
fanout approach,"0.0,1.0,0.75,0.5159074664115906,-1.2906180620193481,2.43908953666687",0
nbyn matrix,"0.0,1.0,0.55,-11.846808433532715,3.2338616847991943,3.352029323577881",0
RRB MUMPS,"0.0,1.0,0.45,4.75762939453125,-6.256509304046631,12.693532943725586",0
fixed block size,"0.0,1.0,0.8,-0.34293341636657715,4.176447868347168,0.5569736361503601",0
iterative refinements,"0.0,1.0,1.05,-4.098702907562256,0.7150558829307556,1.2368284463882446",0
SuperLU advantage,"0.0,1.0,0.85,0.5378392338752747,-0.8231602907180786,1.6265569925308228",0
mixtank AMD,"0.0,1.0,0.55,2.5129613876342773,-3.2968316078186035,6.502142429351807",0
WITH,"0.0,1.0,0.2,0.009559179656207561,0.2842281758785248,0.5325808525085449",1
linear equations,"0.0,1.0,0.8,-0.7582837343215942,0.10715889930725098,0.19073444604873657",0
multiple vectors LRB,"0.0,1.0,1.0,-0.5656946897506714,-0.3002489507198334,0.5546959638595581",0
update tasks,"0.0,1.0,0.6,-0.5664411783218384,-0.6295979022979736,2.060335159301758",0
factorized matrix,"0.0,1.0,0.85,-5.702287197113037,1.6522730588912964,1.8682080507278442",0
difficult matrices LRB,"0.0,1.0,1.1,1.193526029586792,0.45760491490364075,1.0610371828079224",0
whereas SuperLU,"0.0,1.0,0.75,0.5534487962722778,-0.7801401615142822,1.8438632488250732",0
general matrices,"0.0,1.0,0.8,0.3994021415710449,1.5597349405288696,0.7824832201004028",0
ND MUMPS,"0.0,1.0,0.4,2.5059401988983154,-3.228947639465332,6.425173759460449",1
test matrices,"0.0,1.0,0.65,6.061428546905518,3.117602825164795,4.434177398681641",0
Laura Grigori,"0.0,1.0,0.65,-0.40050482749938965,0.2300107777118683,0.28301072120666504",0
matrices LRB,"0.0,1.0,0.6,1.6715327501296997,1.0251624584197998,1.028557538986206",0
LRB b,"0.0,1.0,0.25,3.5546226501464844,-0.4848255217075348,3.799086093902588",0
SGI,"0.0,1.0,0.15,0.00244850292801857,0.9382081627845764,0.18568211793899536",0
wider audience,"0.0,1.0,0.7,0.08422728627920151,0.4114624559879303,0.48366987705230713",0
righthand side,"0.0,1.0,0.7,-1.0258276462554932,-0.7934168577194214,1.9078612327575684",0
little difference,"0.0,1.0,0.85,-0.4056716561317444,0.08024245500564575,0.16761517524719238",0
major differences,"0.0,1.0,0.85,-0.6210271716117859,0.0601142942905426,0.19329926371574402",0
nonzero segments,"0.0,1.0,0.8,0.43555405735969543,-0.016142990440130234,0.3951798379421234",0
RRB matrix,"0.0,1.0,0.5,-11.846808433532715,3.2338616847991943,3.352029323577881",0
SPD wwwnetliborgscalapack,"0.0,1.0,1.25,1.0080832242965698,0.0624425932765007,1.2778425216674805",0
constant Nprocs Grid,"0.0,1.0,1.0,-2.275911569595337,0.46543535590171814,1.2684766054153442",0
Mark Baertschy,"0.0,1.0,0.7,-0.3970014154911041,0.15951241552829742,0.9566371440887451",0
RRB Matrix,"0.0,1.0,0.5,-11.846808433532715,3.2338616847991943,3.352029323577881",0
matrix partitioning,"0.0,1.0,0.95,-6.174420356750488,1.581865906715393,1.7473560571670532",0
original matrix,"0.0,1.0,0.75,-5.5811448097229,1.0801583528518677,2.618178129196167",0
Memory usage,"0.0,1.0,0.6,-4.220943450927734,-3.0181868076324463,4.873170852661133",0
first notice,"0.0,1.0,0.6,0.6058376431465149,0.0061356062069535255,0.6436025500297546",0
object code,"0.0,1.0,0.55,-0.3765791654586792,0.4374695122241974,0.8164911866188049",0
early version,"0.0,1.0,0.65,-0.8815205097198486,-0.4541266858577728,0.8553061485290527",0
SYM IBM,"0.0,1.0,0.35,-0.3350418508052826,0.17913997173309326,0.9046999216079712",0
Watson Sparse,"0.0,1.0,0.65,-5.963102340698242,1.6551105976104736,1.9643471240997314",0
speed interprocessor,"0.0,1.0,1.0,-0.38382670283317566,0.10203574597835541,-0.008583106100559235",0
matrix factorization,"0.0,1.0,1.0,-4.037533760070801,1.3222103118896484,3.87823748588562",0
static pivoting approach,"0.0,1.0,1.2,0.93705153465271,3.7810871601104736,1.5178731679916382",0
parallel sparse,"0.0,1.0,0.75,-7.270586967468262,1.9613337516784668,2.0196964740753174",0
stateofthe art,"0.0,1.0,0.7,-0.14879903197288513,-0.26226598024368286,0.4581255316734314",0
main data structure,"0.0,1.0,0.95,1.7172659635543823,4.390793323516846,1.6669187545776367",0
blockcyclic layout,"0.0,1.0,0.9,-0.9017936587333679,-0.4363590180873871,0.6379421353340149",0
extra operations,"0.0,1.0,0.8,0.08628855645656586,-0.38403216004371643,0.7791110277175903",0
Xiaoye Li,"0.0,1.0,0.45,-2.391681671142578,0.7345399856567383,5.996445655822754",0
BandwidthEffective performance,"0.0,1.0,1.5,-11.753694534301758,-1.8901206254959106,6.371620178222656",0
Large Entries,"0.0,1.0,0.65,1.2914493083953857,4.595297336578369,1.9231781959533691",0
minimumdegree algorithm,"0.0,1.0,1.15,10.643645286560059,4.671914577484131,8.02952766418457",0
Patrick R,"0.0,1.0,0.45,0.7967993021011353,3.071941614151001,0.766376256942749",0
ffl MUMPS,"0.0,1.0,0.45,1.9724969863891602,-3.1665432453155518,6.530527114868164",0
dynamic versus,"0.0,1.0,0.7,0.5404942631721497,0.4621174931526184,0.3997206389904022",0
pipelining mechanism,"0.0,1.0,1.0,-0.40069904923439026,0.49137094616889954,0.4620357155799866",0
distributed memory computers,"0.0,1.0,1.4,-3.175496816635132,-1.8001912832260132,3.521961212158203",0
memory SuperLU,"0.0,1.0,0.7,-3.804166078567505,-3.7929489612579346,6.233904838562012",0
multifrontal method MUMPS,"0.0,1.0,1.25,2.383878469467163,-2.177957773208618,5.253406524658203",0
Christof Vmel,"0.0,1.0,0.65,-0.2877531051635742,0.34566476941108704,0.6388995051383972",0
diagonal blocks,"0.0,1.0,0.75,0.3627282977104187,5.613012790679932,1.0449674129486084",0
tunable parameter,"0.0,1.0,0.85,-0.10571789741516113,0.2533576488494873,0.014851909130811691",0
enough steps,"0.0,1.0,0.6,-0.3655405640602112,-0.05936121940612793,0.27045297622680664",0
Asynchronous Multifrontal,"0.0,1.0,1.25,0.6812103986740112,-0.16308292746543884,0.795766294002533",0
phase Process,"0.0,1.0,0.65,-1.2550699710845947,2.9089019298553467,6.564449787139893",0
assembly tree,"0.0,1.0,0.65,-1.7298612594604492,6.441649436950684,0.336397260427475",0
sparse systems,"0.0,1.0,0.7,-5.641956806182861,0.31618523597717285,4.003732681274414",0
back substitution,"0.0,1.0,0.85,-1.9185311794281006,-0.19121281802654266,1.5157699584960938",0
J RRB,"0.0,1.0,0.25,1.928867220878601,2.111078977584839,1.114585518836975",0
LRB MUMPS,"0.0,1.0,0.45,4.75762939453125,-6.256509304046631,12.693532943725586",0
supernodal solver,"0.0,1.0,0.85,0.13508404791355133,-0.8438085317611694,1.253212809562683",0
present exercise,"0.0,1.0,0.8,-0.22036409378051758,0.9449485540390015,0.2980208396911621",0
Bonn Germany,"0.0,1.0,0.6,1.003279447555542,0.058515943586826324,1.4369559288024902",0
parent node,"0.0,1.0,0.55,2.784231185913086,5.824846267700195,1.5889500379562378",0
run time,"0.0,1.0,0.4,3.5074384212493896,0.4823624789714813,3.572641372680664",0
SuperLU approach,"0.0,1.0,0.8,0.7976315021514893,-1.5560839176177979,2.8237147331237793",0
Code Technique,"0.0,1.0,0.7,-1.2443342208862305,-0.5922075510025024,1.0291328430175781",0
thumb MUMPS,"0.0,1.0,0.55,2.5291411876678467,-3.1168596744537354,6.594358444213867",0
peak Megaflop rate,"0.0,1.0,0.9,2.7470827102661133,3.148827314376831,1.6331071853637695",0
performance penalty,"0.0,1.0,0.95,-5.955836772918701,-1.0407381057739258,3.2089545726776123",0
excessive growth,"0.0,1.0,0.8,-0.22465801239013672,-0.09692583233118057,0.04530966654419899",0
Err RRB,"0.0,1.0,0.35,0.3534083366394043,-0.027660183608531952,0.3456329107284546",0
Denver Colorado,"0.0,1.0,0.75,-0.13382402062416077,-0.11250562965869904,0.8431680202484131",0
analysis phases,"0.0,1.0,0.75,-2.3422293663024902,-3.6004858016967773,5.659873008728027",0
SuperLU results,"0.0,1.0,0.75,2.4233691692352295,-1.0918831825256348,3.708996295928955",0
SUPERLU,"0.0,1.0,0.35,1.0793555974960327,-1.8215497732162476,3.2083396911621094",1
SPARSEKIT2,"0.0,1.0,0.5,0.6529548764228821,0.048540495336055756,0.9350399374961853",0
Matrix Ordering,"0.0,1.0,0.75,-5.806232929229736,1.2942811250686646,2.3023688793182373",0
Web page httpwwwcseclrcacukActivitySparseMatrices,"0.0,1.0,2.45,-0.25131890177726746,2.1998238563537598,0.2348986566066742",0
sufficient tasks,"0.0,1.0,0.8,-0.4819478690624237,-1.0298138856887817,1.978335976600647",0
many respects,"0.0,1.0,0.65,1.0636488199234009,0.005971230566501617,1.1990693807601929",0
outofrange LRB,"0.0,1.0,0.7,0.0,0.0,0.0",0
RutherfordBoeing Collection,"0.0,1.0,1.35,1.3658090829849243,-0.23259085416793823,1.4894607067108154",0
LRB,"0.0,1.0,0.15,0.0,0.0,0.0",1
dozen matrices,"0.0,1.0,0.7,0.7950797080993652,0.4513702988624573,0.5935074687004089",0
table Nprocs,"0.0,1.0,0.6,0.5744511485099792,-0.11685208976268768,0.7692036628723145",0
LU,"0.0,1.0,0.1,1.4123876094818115,-0.2161785364151001,1.9481220245361328",1
partial pivoting,"0.0,1.0,0.8,0.5152044892311096,3.571195125579834,0.6806429028511047",0
RRB WSMP,"0.0,1.0,0.4,0.4344920217990875,-0.1451852023601532,0.5956177115440369",0
LRB NX,"0.0,1.0,0.3,1.1171225309371948,-0.06491723656654358,1.074903130531311",0
distributed memory version,"0.0,1.0,1.3,-3.647642135620117,-2.4315450191497803,3.997678518295288",0
dense subvector,"0.0,1.0,0.75,-0.8579592704772949,0.12495626509189606,0.1972537338733673",0
large problems,"0.0,1.0,0.7,-3.5337820053100586,0.11619716882705688,2.126232147216797",0
rows computation,"0.0,1.0,0.8,-4.811897277832031,-0.5494269728660583,2.5079493522644043",0
multifrontal versus,"0.0,1.0,0.95,0.7715454697608948,0.037956222891807556,0.7871856689453125",0
Gaussian elimination,"0.0,1.0,1.0,0.7224279046058655,5.716622829437256,0.8653083443641663",0
symmetric structure,"0.0,1.0,0.95,0.602658212184906,1.2165528535842896,0.31934764981269836",0
major characteristics,"0.0,1.0,1.05,-0.06670701503753662,0.13817211985588074,0.2044287919998169",0
RRB SPOOLES,"0.0,1.0,0.55,0.190318763256073,-0.25409913063049316,0.3509335219860077",0
cases LRB,"0.0,1.0,0.45,0.9939858317375183,-0.07333345711231232,1.088662028312683",0
MMD,"0.0,1.0,0.15,0.3337622880935669,0.026819348335266113,0.2775976061820984",0
direct solvers,"0.0,1.0,0.7,-4.545191287994385,1.1578787565231323,1.4070008993148804",0
solve phase,"0.0,1.0,0.55,-1.9213327169418335,-3.9245550632476807,5.732513427734375",0
NX,"0.0,1.0,0.1,1.1171225309371948,-0.06491723656654358,1.074903130531311",0
Scalable Parallel,"0.0,1.0,0.85,-1.0942838191986084,0.46957772970199585,0.4208575487136841",0
comparative merits,"0.0,1.0,0.9,-0.062459319829940796,-0.05434858053922653,0.40415602922439575",0
solve phases,"0.0,1.0,0.6,-0.3092189431190491,-0.14386719465255737,0.18051855266094208",0
GEMV,"0.0,1.0,0.2,0.012343080714344978,0.18845248222351074,0.41172531247138977",0
example results,"0.0,1.0,0.75,2.6270275115966797,-0.29302966594696045,3.0674502849578857",0
Rectangular grids LRB,"0.0,1.0,1.05,-0.32470226287841797,0.9969156980514526,0.49127185344696045",0
factorization RRB,"0.0,1.0,0.85,3.7717409133911133,-0.5894410610198975,4.404445648193359",0
solution step,"0.0,1.0,0.65,1.2387819290161133,0.3186851441860199,1.3534724712371826",0
PARASOL test,"0.0,1.0,0.6,5.308548450469971,2.631822109222412,3.9621505737304688",0
matrix structure,"0.0,1.0,0.8,-5.380521297454834,2.869903087615967,1.9323574304580688",0
machine precision,"0.0,1.0,0.85,0.5739650130271912,-2.3545501232147217,4.219446182250977",0
main parallel,"0.0,1.0,0.65,-1.9476735591888428,-0.11683663725852966,0.9671963453292847",0
computation ratio,"0.0,1.0,0.85,-9.725383758544922,-2.0557801723480225,6.008215427398682",0
LRB eg,"0.0,1.0,0.3,0.0,0.0,0.0",0
Ng LRB,"0.0,1.0,0.3,0.6909232139587402,0.033832162618637085,0.7262784838676453",0
valuable information,"0.0,1.0,1.0,0.37130627036094666,-2.1393842697143555,3.4310085773468018",0
direct methods,"0.0,1.0,0.7,-1.0079336166381836,0.2480226457118988,0.3320353627204895",0
task precedence,"0.0,1.0,0.75,-0.9791239500045776,7.482329845428467,0.494939386844635",0
Computer CRAY,"0.0,1.0,0.65,0.08295583724975586,4.972651958465576,3.5712716579437256",0
distinct phases,"0.0,1.0,0.75,-0.112679123878479,0.20864476263523102,0.30475562810897827",0
Sparse Partial,"0.0,1.0,0.7,-6.045356750488281,1.85321843624115,1.8318614959716797",0
symbolic factorization algorithm,"0.0,1.0,1.6,4.844850063323975,1.3812851905822754,4.328765869140625",0
Sparse Gaussian,"0.0,1.0,0.75,-5.532795429229736,4.396851062774658,2.140913963317871",0
static scheduling,"0.0,1.0,0.85,1.7190918922424316,3.597365379333496,1.2875010967254639",0
interprocess communication whereas,"0.0,1.0,1.7,-2.9183833599090576,-0.4006168842315674,1.7497425079345703",0
matrix factor L,"0.0,1.0,0.75,-4.113048553466797,1.048039197921753,1.5075899362564087",0
inner product formulation,"0.0,1.0,1.25,0.8807821273803711,5.741137981414795,1.2309218645095825",0
exploit asymmetry,"0.0,1.0,0.85,0.13271209597587585,-0.08384174108505249,0.23112036287784576",0
symmetric locations,"0.0,1.0,0.95,-0.15319587290287018,-0.24336406588554382,0.24433788657188416",0
U factors,"0.0,1.0,0.45,0.9195694923400879,-0.03297637403011322,0.8518579602241516",0
future wider,"0.0,1.0,0.6,-5.547056198120117,1.5388002395629883,1.82579505443573",0
significant gains,"0.0,1.0,0.85,-1.0574357509613037,-0.1786891222000122,1.1172996759414673",0
MeTiS LRB,"0.0,1.0,0.45,0.15128116309642792,-0.06385763734579086,0.3807007372379303",0
rectangular LRB NX,"0.0,1.0,0.9,0.6183556318283081,-0.0795169472694397,0.7314143180847168",0
symmetric permutation,"0.0,1.0,1.05,-0.06712612509727478,-0.0637471079826355,0.16526836156845093",0
Distributed Memory,"0.0,1.0,0.9,-4.730498313903809,-3.2317800521850586,5.255795955657959",0
potential pivot,"0.0,1.0,0.75,-0.1765495389699936,-0.5674089193344116,1.3302133083343506",0
solver LRB,"0.0,1.0,0.5,0.3734056353569031,-1.6260225772857666,2.5441782474517822",0
AMD ordering,"0.0,1.0,0.6,2.4606878757476807,-3.585362434387207,7.103015422821045",0
supernodal Cholesky factorization,"0.0,1.0,1.65,1.1830781698226929,-0.08212780952453613,1.4603948593139648",0
small matrices,"0.0,1.0,0.7,0.5342731475830078,0.222754567861557,1.116457223892212",0
Demmel Eisenstat,"0.0,1.0,0.8,-1.150001049041748,-3.952100992202759,5.640659332275391",0
L LRB,"0.0,1.0,0.25,0.7192211747169495,0.08164020627737045,0.6530169248580933",0
BLAS routines,"0.0,1.0,0.65,-0.874255895614624,0.5536388754844666,0.3984551429748535",0
main factor,"0.0,1.0,0.55,-1.3320648670196533,-0.4856453239917755,0.8845199942588806",0
operations RRB,"0.0,1.0,0.7,0.18633563816547394,-1.0155315399169922,1.6703373193740845",0
numerical methods,"0.0,1.0,0.85,-0.06688988208770752,0.04799536615610123,0.966817319393158",0
U LRB,"0.0,1.0,0.25,1.5354251861572266,-0.2587164342403412,1.6259279251098633",0
symbolic factorization stages,"0.0,1.0,1.45,1.4757131338119507,-0.17280398309230804,1.8831995725631714",0
contribution block,"0.0,1.0,0.9,-0.22169382870197296,1.1826623678207397,0.25237777829170227",0
BLAS GEMM,"0.0,1.0,0.45,-0.46934765577316284,0.43575286865234375,0.35864147543907166",0
previous steps,"0.0,1.0,0.7,0.010521411895751953,0.09265613555908203,0.5981762409210205",0
entries LRB,"0.0,1.0,0.55,2.3544812202453613,10.4887056350708,1.8883438110351562",0
first report,"0.0,1.0,0.6,0.18993988633155823,-0.23259258270263672,0.8636033535003662",0
local computation,"0.0,1.0,0.85,-4.06927490234375,-0.7514029741287231,2.810856819152832",0
RRB collection,"0.0,1.0,0.7,1.3658090829849243,-0.23259085416793823,1.4894607067108154",0
tree parallelism,"0.0,1.0,0.8,-1.654039978981018,7.0373430252075195,0.512671172618866",0
significant amount,"0.0,1.0,0.9,-0.7195878028869629,0.20497913658618927,0.8995909094810486",0
parallelism LRB,"0.0,1.0,0.75,0.278635710477829,1.199630618095398,0.08413941413164139",0
Availability Reference,"0.0,1.0,1.1,-1.6935428380966187,1.8413076400756836,0.4500519633293152",0
offdiagonal processes LRB,"0.0,1.0,1.25,1.6236544847488403,-0.10575561970472336,1.6658694744110107",0
MUMPS RRB,"0.0,1.0,0.45,4.75762939453125,-6.256509304046631,12.693532943725586",0
regular grids problems,"0.0,1.0,1.1,-2.8021764755249023,1.1977530717849731,0.9834164977073669",0
Henry Hida,"0.0,1.0,0.5,-0.8188231587409973,-1.3742098808288574,2.114025354385376",0
CFD,"0.0,1.0,0.15,0.3744453489780426,-0.3113691806793213,0.49067381024360657",0
column Thus,"0.0,1.0,0.55,1.4413856267929077,13.860357284545898,1.9879118204116821",0
candidate processors,"0.0,1.0,1.0,0.9294074177742004,-3.7380805015563965,6.686738014221191",0
process column,"0.0,1.0,0.7,1.228354811668396,13.591394424438477,1.8670157194137573",0
Max bbmat,"0.0,1.0,0.45,-0.4250979423522949,-0.2661782205104828,0.5274484753608704",0
RRB Iterative,"0.0,1.0,0.65,-8.186441421508789,1.40409517288208,2.699293375015259",0
granularity tasks,"0.0,1.0,0.85,-0.5461287498474121,-1.314651608467102,1.87199866771698",0
global information,"0.0,1.0,0.9,0.34115689992904663,-2.1983211040496826,3.587791919708252",0
shared memory,"0.0,1.0,0.65,-4.387624740600586,-2.694601535797119,4.558516502380371",0
grids LRB,"0.0,1.0,0.45,-0.7689933180809021,2.0879480838775635,0.5946181416511536",0
MPI VTAPI,"0.0,1.0,0.45,-0.038005124777555466,0.4373897612094879,-0.0657406747341156",0
MUMPS approach,"0.0,1.0,0.7,2.636768341064453,-3.7735636234283447,7.566311359405518",0
SuperLU factorization,"0.0,1.0,1.05,2.4255483150482178,-1.2054953575134277,3.8063926696777344",0
LU fillin,"0.0,1.0,0.45,1.4123876094818115,-0.2161785364151001,1.9481220245361328",0
factorization time,"0.0,1.0,0.9,5.0390167236328125,-0.6216648817062378,5.525014877319336",0
factorization LRB,"0.0,1.0,0.85,3.7717409133911133,-0.5894410610198975,4.404445648193359",0
bbmat RRB,"0.0,1.0,0.45,0.11366233229637146,-0.336657851934433,0.24587687849998474",0
WITHOUT,"0.0,1.0,0.35,0.153723806142807,-0.663936972618103,1.1089078187942505",0
particular MUMPS,"0.0,1.0,0.8,2.266887903213501,-3.0897347927093506,6.564289093017578",0
RRB Code,"0.0,1.0,0.4,-1.3637797832489014,-0.7813329100608826,1.3204777240753174",0
maximum block size,"0.0,1.0,0.9,-0.4314875602722168,3.9146175384521484,0.29766377806663513",0
2D,"0.0,1.0,0.1,0.0,0.0,0.0",1
performance analysis,"0.0,1.0,1.0,-8.068458557128906,-4.573920726776123,8.706287384033203",0
structural asymmetry,"0.0,1.0,1.0,-0.35962575674057007,1.2449582815170288,0.2757130563259125",0
grid shape MUMPSUNS,"0.0,1.0,0.95,-4.814192771911621,1.5330760478973389,1.5492266416549683",0
