candidate,feature,label
candidate prime,"0.0,1.0,0.75,0.41278889775276184,0.3831041753292084,0.4626467823982239",0
candidate value,"0.0,1.0,0.75,0.045861661434173584,0.7546913623809814,0.4595567584037781",0
candidate values,"0.0,1.0,0.8,0.9171466827392578,5.1685662269592285,1.608567714691162",0
case Step,"0.0,1.0,0.45,0.8127660751342773,-0.9040891528129578,1.5360186100006104",0
channels Messages,"0.0,1.0,0.85,0.6509485840797424,0.5245153903961182,0.44262251257896423",0
circuit evaluation,"0.0,1.0,0.9,-0.1453363299369812,-0.473275363445282,0.8391176462173462",0
classic result,"0.0,1.0,0.7,-0.010599732398986816,0.664689838886261,1.2031090259552002",0
communication complexity,"0.0,1.0,1.2,1.0316097736358643,0.16840434074401855,4.492455959320068",0
communications security,"0.0,1.0,1.15,0.41173309087753296,2.3387396335601807,1.0081264972686768",0
complete details,"0.0,1.0,0.8,-3.1378636360168457,-1.823874831199646,3.408287763595581",0
complete factorization,"0.0,1.0,1.1,-0.9294595718383789,-2.261739730834961,5.001049041748047",0
complexity assumptions,"0.0,1.0,1.1,-2.405426263809204,1.7381287813186646,1.1802901029586792",0
computation Multiparty,"0.0,1.0,1.1,3.9073641300201416,-1.2283735275268555,3.3432939052581787",0
concrete example,"0.0,1.0,0.8,1.1464567184448242,-0.06368813663721085,1.1147531270980835",0
connectivity Any,"0.0,1.0,0.8,0.8332945108413696,0.553889811038971,0.6392357349395752",0
consider integers,"0.0,1.0,0.85,0.26566386222839355,0.02655816450715065,0.43621623516082764",0
constant number,"0.0,1.0,0.75,6.925724983215332,1.1620956659317017,4.207083702087402",0
constant term,"0.0,1.0,0.65,0.7395904064178467,-0.2372531294822693,0.6894819140434265",0
constant terms,"0.0,1.0,0.7,0.6598894000053406,-0.7016001343727112,1.0113762617111206",0
converse suppose,"0.0,1.0,0.8,0.20183247327804565,0.19979137182235718,0.2777814567089081",0
correct value,"0.0,1.0,0.65,0.3435264527797699,0.7340067625045776,0.48367512226104736",0
cryptographic protocols,"0.0,1.0,1.15,-0.9868884086608887,2.407972574234009,0.6438987851142883",0
cryptosystems Security,"0.0,1.0,1.1,-0.41361474990844727,0.2723361849784851,0.4192742109298706",0
curious scenario,"0.0,1.0,0.8,-0.725822925567627,0.5668026208877563,0.4216007590293884",0
cyclic group,"0.0,1.0,0.6,-5.229952335357666,2.419398069381714,2.687091827392578",0
darpa contract,"0.0,1.0,0.7,5.9348554611206055,5.6260762214660645,3.280391216278076",0
decryption exponent,"0.0,1.0,0.95,4.2433295249938965,0.9870691299438477,2.558288335800171",0
detailed discussion,"0.0,1.0,0.95,-0.021458700299263,-0.15759742259979248,0.22346776723861694",0
detailed timing,"0.0,1.0,0.75,-0.15541723370552063,-0.2314119040966034,0.049603499472141266",0
dierent party,"0.0,1.0,0.65,1.1835867166519165,0.922256350517273,0.6190347671508789",0
distinct primes,"0.0,1.0,0.75,-0.35552117228507996,0.813543438911438,0.271554559469223",0
distributed computation,"0.0,1.0,1.15,3.6407480239868164,-1.4778540134429932,3.782289505004883",0
distributed primality,"0.0,1.0,1.05,2.850598096847534,-4.292741775512695,5.709760665893555",0
distributed systems,"0.0,1.0,0.95,0.8658162355422974,-1.9334497451782227,2.538214683532715",0
division Recall,"0.0,1.0,0.75,-0.8181384205818176,1.905483365058899,0.5038965940475464",0
division protocol,"0.0,1.0,0.85,1.9843237400054932,1.2838616371154785,2.8235795497894287",0
division step,"0.0,1.0,0.65,0.18214434385299683,1.7604091167449951,1.4417164325714111",0
division test,"0.0,1.0,0.65,2.627577304840088,-1.6665990352630615,5.78824520111084",0
division things,"0.0,1.0,0.75,-0.9124149084091187,2.017099142074585,0.7817927598953247",0
efficient techniques,"0.0,1.0,1.0,-0.4128584861755371,-0.6965763568878174,0.9700647592544556",0
elegant protocol,"0.0,1.0,0.8,2.8974573612213135,-1.012999415397644,2.09602689743042",0
encrypted messages,"0.0,1.0,0.9,0.3136636018753052,0.1212291345000267,0.43187668919563293",0
encryption exponent,"0.0,1.0,0.95,4.22490119934082,1.0151082277297974,2.562941789627075",0
encryption integrity,"0.0,1.0,1.0,0.4095533490180969,0.3853221535682678,0.24527856707572937",0
enough extension,"0.0,1.0,0.8,0.468737930059433,0.7433122396469116,0.6557447910308838",0
enough information,"0.0,1.0,0.9,1.9500893354415894,-2.418222427368164,3.0634708404541016",0
enough points,"0.0,1.0,0.65,0.43686985969543457,0.615010142326355,0.311833918094635",0
entire protocol,"0.0,1.0,0.75,2.886845588684082,-0.893313467502594,2.288478374481201",0
evaluation techniques,"0.0,1.0,1.05,-1.045853853225708,-0.42822742462158203,0.8229306936264038",0
example consider,"0.0,1.0,0.8,1.0252653360366821,-0.14994996786117554,1.0151569843292236",0
extension eld,"0.0,1.0,0.65,0.6093757152557373,0.875521719455719,0.6377794146537781",0
extra invocations,"0.0,1.0,0.85,0.021086692810058594,-0.05176646262407303,-0.014629155397415161",0
fault tolerance,"0.0,1.0,0.75,-1.0078610181808472,2.4056038856506348,1.0183076858520508",0
fold degradation,"0.0,1.0,0.8,-0.29911941289901733,-0.07801260054111481,0.34819692373275757",0
following lemma,"0.0,1.0,0.75,1.8195374011993408,-0.3844704031944275,1.6729313135147095",0
following notation,"0.0,1.0,0.9,0.6835110783576965,0.008376747369766235,1.064652681350708",0
full primality,"0.0,1.0,0.7,3.2384777069091797,-3.972573757171631,5.203695774078369",0
full technique,"0.0,1.0,0.7,-0.4131545126438141,-0.0639876276254654,0.44375431537628174",0
full test,"0.0,1.0,0.45,3.6642303466796875,-3.7789502143859863,5.202103614807129",0
further information,"0.0,1.0,0.95,2.1614787578582764,-2.5619404315948486,3.3620431423187256",0
further trial,"0.0,1.0,0.65,-0.7889392375946045,1.801649570465088,1.0527138710021973",0
game How,"0.0,1.0,0.4,0.10681997984647751,-0.07054255902767181,0.45823538303375244",0
gateway rst,"0.0,1.0,0.55,0.05188087373971939,0.3787113428115845,0.0625622496008873",0
gcd involve,"0.0,1.0,0.55,0.22400231659412384,-0.20600686967372894,0.13092195987701416",0
general functions,"0.0,1.0,0.85,1.1207890510559082,1.2003042697906494,0.8568679094314575",0
general techniques,"0.0,1.0,0.9,0.5906082987785339,1.1189385652542114,0.9846041202545166",0
generate shares,"0.0,1.0,0.75,1.1810815334320068,2.04168963432312,1.0083348751068115",0
generated modulus,"0.0,1.0,0.85,4.785902976989746,4.275488376617432,2.725181818008423",0
generation How,"0.0,1.0,0.7,0.599040687084198,0.5766288638114929,0.4113253951072693",0
generic secure,"0.0,1.0,0.7,0.716133713722229,-0.1532832235097885,0.8709009289741516",0
generic technique,"0.0,1.0,0.85,-0.11646410822868347,-0.10556626319885254,0.769644021987915",0
good candidate,"0.0,1.0,0.7,-0.3026607632637024,-0.10588452965021133,0.40851670503616333",0
good example,"0.0,1.0,0.6,0.776968240737915,-0.2718091607093811,1.0310604572296143",0
hash functions,"0.0,1.0,0.7,0.16282230615615845,0.010145045816898346,0.4964364171028137",0
helpful discussions,"0.0,1.0,0.95,-0.36902061104774475,-0.002646021544933319,0.35785043239593506",0
heuristic argument,"0.0,1.0,0.9,0.21754801273345947,-0.011151731014251709,0.49157044291496277",0
heuristic protocol,"0.0,1.0,0.9,2.9968883991241455,-0.9150147438049316,2.3848509788513184",0
high level,"0.0,1.0,0.5,-0.621511697769165,-0.05522298812866211,1.030181646347046",0
honest parties,"0.0,1.0,0.7,1.5495094060897827,-0.4323435425758362,1.5492244958877563",0
honest party,"0.0,1.0,0.6,1.081319808959961,0.7124204635620117,0.7783555388450623",0
identity Completeness,"0.0,1.0,1.05,0.8607708215713501,-0.10207195580005646,0.8766781091690063",0
important issue,"0.0,1.0,0.75,-0.020123779773712158,0.115811288356781,0.36961811780929565",0
independent elements,"0.0,1.0,1.0,-0.6808699369430542,1.3372143507003784,0.4862228035926819",0
independent random,"0.0,1.0,0.9,0.7242287397384644,1.3003159761428833,0.4607800841331482",0
infrastructures Proceedings,"0.0,1.0,1.35,-1.796547293663025,1.51394522190094,1.0531752109527588",0
initial generation,"0.0,1.0,0.9,1.2662032842636108,1.0365859270095825,0.7187715172767639",0
instance party,"0.0,1.0,0.7,1.047918438911438,0.7378409504890442,0.610040009021759",0
integers parties,"0.0,1.0,0.8,1.71856689453125,-0.41240429878234863,1.5407603979110718",0
interactive proof,"0.0,1.0,0.85,2.0327930450439453,-0.5839925408363342,1.9776499271392822",0
interactive trial,"0.0,1.0,0.85,-1.2284635305404663,2.1459498405456543,0.9048040509223938",0
inversion algorithms,"0.0,1.0,1.0,-0.5378225445747375,-0.22202321887016296,0.8806445598602295",0
invertible modulo,"0.0,1.0,0.85,0.44204849004745483,-0.05182082951068878,0.6643154621124268",0
involve computations,"0.0,1.0,1.0,-0.09295199066400528,-0.09727270156145096,0.2628444731235504",0
jHj jGj,"0.0,1.0,0.35,-0.19069209694862366,0.2422187626361847,0.2860426604747772",0
key system,"0.0,1.0,0.5,-1.0544923543930054,-3.9102773666381836,5.569167613983154",0
knowledge complexity,"0.0,1.0,1.0,-2.0781025886535645,2.4185924530029297,1.3597925901412964",0
large bound,"0.0,1.0,0.55,5.00166130065918,0.7294669151306152,3.081307888031006",0
large group,"0.0,1.0,0.55,-4.265722274780273,2.779132127761841,3.2206978797912598",0
large primes,"0.0,1.0,0.6,0.7676584124565125,0.8207994699478149,0.7004390954971313",0
lemma shows,"0.0,1.0,0.55,1.6178672313690186,-0.3360253572463989,1.3001176118850708",0
less computation,"0.0,1.0,0.8,4.4193115234375,-1.3215245008468628,3.6676437854766846",0
less entropy,"0.0,1.0,0.6,0.4923705756664276,-0.019880220293998718,0.5187140703201294",0
level description,"0.0,1.0,0.85,-0.8532914519309998,-0.05306778848171234,0.8085284233093262",0
level overview,"0.0,1.0,0.7,-0.8077812194824219,0.03109893947839737,0.8260453343391418",0
linear polynomial,"0.0,1.0,0.85,-0.3968738913536072,0.21606981754302979,0.3483692407608032",0
linear polynomials,"0.0,1.0,0.9,-0.5436210036277771,0.2498892843723297,0.1480787694454193",0
little communication,"0.0,1.0,1.0,3.2913451194763184,-1.6559783220291138,3.451113700866699",0
main reason,"0.0,1.0,0.55,-0.13090449571609497,-0.6236570477485657,1.1376200914382935",0
main thrust,"0.0,1.0,0.55,-0.8461630940437317,-0.3789198100566864,0.6580302715301514",0
malicious parties,"0.0,1.0,0.85,1.4113134145736694,-0.4476129412651062,1.4331085681915283",0
malicious party,"0.0,1.0,0.75,0.9431238174438477,0.6971511244773865,0.662239670753479",0
mental game,"0.0,1.0,0.55,-0.12122693657875061,-0.10822436213493347,0.4631292223930359",0
method BenOr,"0.0,1.0,0.6,0.706597626209259,-0.06266775727272034,1.1296850442886353",0
modulo reductions,"0.0,1.0,0.85,0.4681629538536072,-0.0413697212934494,0.6146827936172485",0
modulus generation,"0.0,1.0,0.9,5.151945114135742,4.735476493835449,2.8085994720458984",0
modulus passes,"0.0,1.0,0.7,4.314857482910156,4.365097999572754,2.944176435470581",0
modulus publicprivate,"0.0,1.0,1.05,9.482728958129883,8.686501502990723,5.170773983001709",0
more communication,"0.0,1.0,0.9,4.640799045562744,0.20912790298461914,3.980903148651123",0
more parties,"0.0,1.0,0.6,2.6433663368225098,1.4187557697296143,1.917254090309143",0
more results,"0.0,1.0,0.6,3.2663543224334717,1.3165727853775024,2.3374440670013428",0
more times,"0.0,1.0,0.5,1.6561684608459473,2.6103410720825195,0.9635209441184998",0
most integers,"0.0,1.0,0.65,1.2736952304840088,-0.30114197731018066,1.077735424041748",0
motivating discussion,"0.0,1.0,1.05,0.055152777582407,0.1323748677968979,0.24265417456626892",0
multiplication protocol,"0.0,1.0,1.15,2.8936681747436523,-0.7049660682678223,2.3757715225219727",0
multiplication stages,"0.0,1.0,1.05,0.3630531132221222,0.04729904979467392,0.48678135871887207",0
multiplicative sharing,"0.0,1.0,1.1,0.8165720701217651,2.1200318336486816,0.8660236597061157",0
nal outcome,"0.0,1.0,0.55,0.2075246423482895,-0.054601363837718964,0.5750066637992859",0
nal result,"0.0,1.0,0.5,0.821861207485199,-0.0851493775844574,0.9501874446868896",0
networks Fast,"0.0,1.0,0.65,-2.3064937591552734,6.998403072357178,1.8178880214691162",0
new random,"0.0,1.0,0.5,1.496943473815918,2.5374932289123535,0.8144039511680603",0
next lemma,"0.0,1.0,0.5,-0.6168934106826782,4.356688499450684,2.310631513595581",0
next section,"0.0,1.0,0.6,1.278109073638916,3.650998115539551,3.7753305435180664",0
non primes,"0.0,1.0,0.5,-0.5106028318405151,0.5394852757453918,0.519406259059906",0
odd primes,"0.0,1.0,0.5,-0.13263913989067078,0.5856391787528992,0.09717322140932083",0
only question,"0.0,1.0,0.65,-0.05131562799215317,0.49260208010673523,0.4586838185787201",0
only way,"0.0,1.0,0.4,-0.9448854327201843,2.2834365367889404,0.8981111645698547",0
open problem,"0.0,1.0,0.6,3.701869010925293,2.245891809463501,5.090753555297852",0
open problems,"0.0,1.0,0.65,0.6428310871124268,-3.1658847332000732,6.1574859619140625",0
other examples,"0.0,1.0,0.7,4.125949859619141,-4.030069828033447,5.742379665374756",0
other information,"0.0,1.0,0.85,5.984107971191406,-6.330569744110107,8.522451400756836",0
other parties,"0.0,1.0,0.65,5.495995998382568,-4.463818073272705,6.8072028160095215",0
other party,"0.0,1.0,0.55,5.027806282043457,-3.319054126739502,6.036334037780762",0
other words,"0.0,1.0,0.55,3.90781307220459,-4.283220291137695,5.701539516448975",0
overwhelming probability,"0.0,1.0,1.2,-0.7988215684890747,0.4733569622039795,0.4331634044647217",0
parties Alice,"0.0,1.0,0.65,1.9607385396957397,-0.4175194203853607,1.79878568649292",0
party cheat,"0.0,1.0,0.55,1.1220983266830444,0.6816850304603577,0.48418012261390686",0
party computes,"0.0,1.0,0.7,1.0388972759246826,0.9000780582427979,0.4117518663406372",0
party works,"0.0,1.0,0.55,0.987352728843689,0.8106966018676758,0.8519983887672424",0
passive adversary,"0.0,1.0,0.85,0.7590826749801636,-0.1601102352142334,0.7396557331085205",0
perfect simulation,"0.0,1.0,0.9,0.9009081721305847,-0.12127167731523514,0.5983079671859741",0
pick candidates,"0.0,1.0,0.75,0.22857868671417236,-0.1550198793411255,0.19903211295604706",0
pick random,"0.0,1.0,0.55,0.6648492217063904,1.1854584217071533,0.34728091955184937",0
pick shares,"0.0,1.0,0.55,1.2402617931365967,1.9314651489257812,0.8545658588409424",0
pigeonhole principle,"0.0,1.0,1.0,0.28708192706108093,-0.06138648837804794,0.12807931005954742",0
plus side,"0.0,1.0,0.45,0.76286780834198,0.46995145082473755,0.776100754737854",0
polynomial Observe,"0.0,1.0,0.9,0.6883811354637146,-0.1186264231801033,0.4034554362297058",0
polynomial time,"0.0,1.0,0.75,3.5933642387390137,-0.967840850353241,2.654325008392334",0
positive side,"0.0,1.0,0.65,0.474593847990036,0.6032426953315735,0.5439509153366089",0
possible value,"0.0,1.0,0.7,1.2797209024429321,0.3803043067455292,1.1164216995239258",0
possible values,"0.0,1.0,0.75,2.151005744934082,4.794179439544678,2.265432596206665",0
potential solution,"0.0,1.0,0.9,0.5085440278053284,0.46127849817276,0.4675775468349457",0
practical improvements,"0.0,1.0,1.1,-0.5085927248001099,-0.3137950897216797,0.47059446573257446",0
practical protocol,"0.0,1.0,0.9,2.5605225563049316,-1.0099353790283203,2.415534734725952",0
practical solutions,"0.0,1.0,0.95,-0.3881959319114685,-0.17283909022808075,0.24765005707740784",0
practical techniques,"0.0,1.0,1.0,-0.7663782835006714,-0.24789445102214813,0.5312819480895996",0
previous technique,"0.0,1.0,0.9,-0.23289170861244202,-0.15082339942455292,0.7984949350357056",0
primality protocol,"0.0,1.0,0.9,5.868400573730469,-4.748846054077148,7.305864334106445",0
primality test,"0.0,1.0,0.7,6.511653900146484,-7.699306488037109,10.270530700683594",1
prime divisors,"0.0,1.0,0.7,0.5424972772598267,0.502787709236145,0.054859280586242676",0
prime factor,"0.0,1.0,0.6,0.005267739295959473,0.12760502099990845,0.6525086164474487",0
prime factors,"0.0,1.0,0.65,0.5592173933982849,0.3488697111606598,0.13863560557365417",0
prime number,"0.0,1.0,0.6,6.865352630615234,1.708923578262329,3.9921798706054688",0
prime power,"0.0,1.0,0.55,1.1577367782592773,-1.6826703548431396,2.6927475929260254",0
privacy model,"0.0,1.0,0.65,-0.6298907995223999,0.3223508894443512,0.5159991383552551",0
private decryption,"0.0,1.0,0.9,1.539907455444336,2.059922456741333,0.9782863855361938",0
private evaluation,"0.0,1.0,0.9,0.6895061731338501,1.4997071027755737,1.3290210962295532",0
private exponent,"0.0,1.0,0.8,5.171239852905273,2.702335834503174,3.163283586502075",0
private key,"0.0,1.0,0.55,1.9249184131622314,2.467957019805908,1.1341806650161743",0
private shares,"0.0,1.0,0.7,2.519052028656006,3.8356881141662598,1.6797410249710083",0
probabilistic test,"0.0,1.0,0.9,3.6249139308929443,-3.913094997406006,5.131168842315674",0
projective line,"0.0,1.0,0.75,-0.5558584332466125,0.0873105600476265,0.5657557249069214",0
proof systems,"0.0,1.0,0.65,3.3490331172943115,-2.244516372680664,3.7089409828186035",0
proper containment,"0.0,1.0,0.9,-0.5966742634773254,0.31443750858306885,1.3077003955841064",0
protocol modulo,"0.0,1.0,0.75,3.1919538974761963,-0.9125233888626099,2.587419033050537",0
protocol proceeds,"0.0,1.0,0.85,2.962604284286499,-0.8415518403053284,2.2142553329467773",0
protocol robust,"0.0,1.0,0.75,3.0375592708587646,-0.8675608038902283,2.4102745056152344",0
public encryption,"0.0,1.0,0.85,4.4030232429504395,1.1971436738967896,2.5772860050201416",0
public exponent,"0.0,1.0,0.75,8.052783966064453,1.8115179538726807,4.757629871368408",0
public key,"0.0,1.0,0.5,4.806462287902832,1.577139139175415,2.7285268306732178",0
public modulus,"0.0,1.0,0.7,8.856817245483398,5.340027332305908,4.971374034881592",0
publicprivate keys,"0.0,1.0,0.9,0.5254911184310913,-0.21196357905864716,-0.03871629387140274",0
publicprivate pair,"0.0,1.0,0.9,-1.202953815460205,0.6912863254547119,1.3738045692443848",0
quadratic extension,"0.0,1.0,0.95,0.9537255764007568,1.623063087463379,1.1315126419067383",0
quadratic extensions,"0.0,1.0,1.0,0.41988036036491394,0.6701154708862305,0.8219864368438721",0
quadratic residuosity,"0.0,1.0,1.05,0.4647200107574463,0.9453234076499939,0.6917591094970703",0
quadratic slowdown,"0.0,1.0,0.9,5.123551368713379,1.2271018028259277,3.493466377258301",0
random choice,"0.0,1.0,0.65,0.9378010034561157,1.1868584156036377,0.763277530670166",0
random degree,"0.0,1.0,0.65,0.2153947949409485,-2.0411553382873535,4.132052421569824",0
random element,"0.0,1.0,0.7,0.31974634528160095,-0.2135021686553955,2.1626031398773193",0
random integer,"0.0,1.0,0.7,0.9721564650535583,1.7310080528259277,0.6013563871383667",0
random integers,"0.0,1.0,0.75,0.9363834857940674,1.2139220237731934,0.6559144854545593",0
random message,"0.0,1.0,0.7,1.3293116092681885,2.147705554962158,0.7049364447593689",0
random number,"0.0,1.0,0.65,7.068919658660889,2.529158115386963,4.141844749450684",0
random numbers,"0.0,1.0,0.7,2.284590482711792,1.7932968139648438,1.3955953121185303",0
random variables,"0.0,1.0,0.8,0.7428364753723145,1.3820853233337402,0.5879830121994019",0
real transcript,"0.0,1.0,0.75,1.4539992809295654,0.3728901743888855,1.1386778354644775",0
recent results,"0.0,1.0,0.7,1.4905327558517456,0.03784036636352539,2.284821033477783",0
repeat step,"0.0,1.0,0.55,1.0538091659545898,-0.3956502676010132,0.9371947646141052",0
residue modulo,"0.0,1.0,0.7,0.31166431307792664,-0.017289429903030396,0.550845205783844",0
resulting computation,"0.0,1.0,1.05,3.9323956966400146,-0.9994495511054993,3.1687161922454834",0
resulting shares,"0.0,1.0,0.8,1.384438157081604,2.080220937728882,0.8482266068458557",0
robust generation,"0.0,1.0,0.85,0.6226902604103088,0.3270457684993744,0.4636838138103485",0
