keyword,probability,label
Selective acknowledgements,2.329713e-07,0
Selective Acknowledgement,2.329713e-07,0
Selection Committee,2.329713e-07,0
Selected Areas,2.329713e-07,0
Section summarizes,2.329713e-07,0
Luca Negri,2.329713e-07,0
Lucent Bell,2.329713e-07,0
Lucent Technologies,2.329713e-07,0
Lucent WaveLAN,2.329713e-07,0
Biographies Christine,2.329713e-07,0
Section presents,2.329713e-07,0
Bjoern Vogel,2.329713e-07,0
MA,2.329713e-07,0
MACA,2.329713e-07,0
MANET,2.329713e-07,0
June Chris,2.329713e-07,0
Ben Brahim,2.329713e-07,0
July Tao,2.329713e-07,0
Bellcore Alcatel,2.329713e-07,0
Dynamic Source,2.329713e-07,0
April Piyush,2.329713e-07,0
Drozda Madhav,2.329713e-07,0
Drain Rate,2.329713e-07,0
Downlink transmission,2.329713e-07,0
Dongkyun Kim,2.329713e-07,0
Division Multiple,2.329713e-07,0
TECA,2.329713e-07,0
Distributed power,2.329713e-07,0
Systems Proceedings,2.329713e-07,0
Architecture Research,2.329713e-07,0
Dynamic power,2.329713e-07,0
Syracuse University,2.329713e-07,0
Infrared Data,2.329713e-07,0
Argentina Guoqiang,2.329713e-07,0
Infrastructure Wireless,2.329713e-07,0
Suzanne Rivoire,2.329713e-07,0
Inhibit transmission,2.329713e-07,0
Intel Corporation,2.329713e-07,0
Suresh Singh,2.329713e-07,0
Intermediate mobiles,2.329713e-07,0
Internet Architecture,2.329713e-07,0
Asia South,2.329713e-07,0
Assistant Professor,2.329713e-07,0
Information Prof,2.329713e-07,0
April Jianping,2.329713e-07,0
ELN,2.329713e-07,0
Applied Research,2.329713e-07,0
Terromolinos Spain,2.329713e-07,0
IETF,2.329713e-07,0
INFOCOM,2.329713e-07,0
Efficient Wireless,2.329713e-07,0
Telecommunications Networking,2.329713e-07,0
Telecommunication Sciences,2.329713e-07,0
Telcordia Technologies,2.329713e-07,0
Technology Center,2.329713e-07,0
Technologies Morristown,2.329713e-07,0
Technologies Bell,2.329713e-07,0
Efficient Network,2.329713e-07,0
Efficient Hybrid,2.329713e-07,0
ITSUMO,2.329713e-07,0
Technical Conference,2.329713e-07,0
Application Layer,2.329713e-07,0
Application Layers,2.329713e-07,0
Ecient Network,2.329713e-07,0
Tao Xie,2.329713e-07,0
EURASIP,2.329713e-07,0
Taichung Taiwan,2.329713e-07,0
Tahoe Reno,2.329713e-07,0
Application Protocol,2.329713e-07,0
Ian Marshall,2.329713e-07,0
Application programs,2.329713e-07,0
Applications technologies,2.329713e-07,0
Internet drafts,2.329713e-07,0
Sami David,2.329713e-07,0
Assistant Vice,2.329713e-07,0
Association httpwww,2.329713e-07,0
State University,2.329713e-07,0
State Univer,2.329713e-07,0
John Wiley,2.329713e-07,0
Jones Sivalingam,2.329713e-07,0
Jongho Nang,2.329713e-07,0
Srivaths Ravi,2.329713e-07,0
Spiridon Bakiras,2.329713e-07,0
Bakiras Yufei,2.329713e-07,0
Balakrishnan Minimizing,2.329713e-07,0
Barrett Martin,2.329713e-07,0
July Dongkyun,2.329713e-07,0
Johannes Meth,2.329713e-07,0
Spain Tao,2.329713e-07,0
Base stations,2.329713e-07,0
Southern California,2.329713e-07,0
South Pacific,2.329713e-07,0
Source Routing,2.329713e-07,0
Soudris Francky,2.329713e-07,0
Sons Inc,2.329713e-07,0
July Luca,2.329713e-07,0
Beach California,2.329713e-07,0
Beijing China,2.329713e-07,0
Bell Laboratories,2.329713e-07,0
Bell Labs,2.329713e-07,0
July Jari,2.329713e-07,0
Jie Gao,2.329713e-07,0
Jianping Pan,2.329713e-07,0
BS,2.329713e-07,0
Atlanta Georgia,2.329713e-07,0
Issarny Alfredo,2.329713e-07,0
Italy MoonBae,2.329713e-07,0
Sujit Dey,2.329713e-07,0
Sudipta Sarangi,2.329713e-07,0
Author Biographies,2.329713e-07,0
Automatic Repeat,2.329713e-07,0
JPEG,2.329713e-07,0
Such research,2.329713e-07,0
Subir Biswas,2.329713e-07,0
Subalakshmi Venugopal,2.329713e-07,0
Stylianos Mamagkakis,2.329713e-07,0
Jain David,2.329713e-07,0
Stevenson Washington,2.329713e-07,0
January Jianping,2.329713e-07,0
January Ning,2.329713e-07,0
Avoid persistence,2.329713e-07,0
January Ronny,2.329713e-07,0
January Stephanie,2.329713e-07,0
BBN,2.329713e-07,0
Stephanie Lindsey,2.329713e-07,0
Jari Korhonen,2.329713e-07,0
Jeruschkat BeeAdHoc,2.329713e-07,0
Jia Energy,2.329713e-07,0
BE,2.329713e-07,0
Associate Professor,2.329713e-07,0
Mamagkakis Dimitrios,2.329713e-07,0
Building Washington,2.329713e-07,0
Busse Thomas,2.329713e-07,0
Computer Networks,2.329713e-07,0
Computer Networking,2.329713e-07,0
New Reno,2.329713e-07,0
New mobiles,2.329713e-07,0
Newfoundland Canada,2.329713e-07,0
Newport Beach,2.329713e-07,0
Catthoor Middleware,2.329713e-07,0
Computer Engineering,2.329713e-07,0
Prathima Agrawal,2.329713e-07,0
Cha Jongho,2.329713e-07,0
Prashant Krishnamurthy,2.329713e-07,0
Networking Research,2.329713e-07,0
Computer Communications,2.329713e-07,0
Power optimization,2.329713e-07,0
Power control,2.329713e-07,0
Computer Communication,2.329713e-07,0
Power consumption,2.329713e-07,0
Power conservation,2.329713e-07,0
Power analysis,2.329713e-07,0
Nomadic Computing,2.329713e-07,0
Power Saving,2.329713e-07,0
Power Monitor,2.329713e-07,0
Power Management,2.329713e-07,0
Power Interface,2.329713e-07,0
PowerScope EnergyThroughput,2.329713e-07,0
Networking Conference,2.329713e-07,0
Networked Computing,2.329713e-07,0
Presidential Fellow,2.329713e-07,0
Protocol Layers,2.329713e-07,0
Consumption Analysis,2.329713e-07,0
Constraints Wireless,2.329713e-07,0
Conservation Mechanisms,2.329713e-07,0
Canada Ravi,2.329713e-07,0
Conservation Guidelines,2.329713e-07,0
Canada Rui,2.329713e-07,0
Canada Yuvraj,2.329713e-07,0
Cano Pietro,2.329713e-07,0
Naik Krishna,2.329713e-07,0
Nang Energy,2.329713e-07,0
Caporuscio Damien,2.329713e-07,0
Prof Krishna,2.329713e-07,0
Navarra Energetic,2.329713e-07,0
Carnegie Mellon,2.329713e-07,0
Carolina Greensboro,2.329713e-07,0
Nearest Neighbors,2.329713e-07,0
Negri Mariagiovanna,2.329713e-07,0
Processing Multimedia,2.329713e-07,0
Probe segments,2.329713e-07,0
Network Architectures,2.329713e-07,0
Priority Traffic,2.329713e-07,0
Computing Low,2.329713e-07,0
Price Price,2.329713e-07,0
Network Layer,2.329713e-07,0
Power Digital,2.329713e-07,0
Consumption Sources,2.329713e-07,0
Power Control,2.329713e-07,0
Power Aware,2.329713e-07,0
Code Division,2.329713e-07,0
Performance results,2.329713e-07,0
Other techniques,2.329713e-07,0
China Horst,2.329713e-07,0
Performance evaluation,2.329713e-07,0
Performance comparison,2.329713e-07,0
PAMAS,2.329713e-07,0
PAMASMYAMPERSANDmdash power,2.329713e-07,0
China Kanishka,2.329713e-07,0
PARM,2.329713e-07,0
PCMCIA,2.329713e-07,0
Personal Communications,2.329713e-07,0
PCS,2.329713e-07,0
Christian Mueller,2.329713e-07,0
Christine Jones,2.329713e-07,0
Christos Kozyrakis,2.329713e-07,0
Chrysanthis Prashant,2.329713e-07,0
Pacific design,2.329713e-07,0
Parthasarathy Ranganathan,2.329713e-07,0
Padmanabhan Pillai,2.329713e-07,0
Cianca Marina,2.329713e-07,0
Cisco Bellcore,2.329713e-07,0
Paper Award,2.329713e-07,0
Papadias Spiridon,2.329713e-07,0
Chris Barrett,2.329713e-07,0
Cheng Fang,2.329713e-07,0
Coding Scheme,2.329713e-07,0
PhD degree,2.329713e-07,0
Channels PowerScope,2.329713e-07,0
North Carolina,2.329713e-07,0
November Hongyan,2.329713e-07,0
November Marcel,2.329713e-07,0
Numerous energy,2.329713e-07,0
Please email,2.329713e-07,0
Charlet Valerie,2.329713e-07,0
Piyush Naik,2.329713e-07,0
Comparing algorithm,2.329713e-07,0
OSI,2.329713e-07,0
Communications Services,2.329713e-07,0
Chen Correspondence,2.329713e-07,0
Chen Due,2.329713e-07,0
Pillai Kang,2.329713e-07,0
Pietro Manzoni,2.329713e-07,0
Pierpaolo Bergamo,2.329713e-07,0
Chen Maximum,2.329713e-07,0
Physical Layer,2.329713e-07,0
Chen access,2.329713e-07,0
Communication Review,2.329713e-07,0
Chen data,2.329713e-07,0
Chen ment,2.329713e-07,0
Cologne Germany,2.329713e-07,0
Phone Fax,2.329713e-07,0
Collision Sense,2.329713e-07,0
Power Consumption,2.329713e-07,0
Texas Suzanne,2.329713e-07,0
Continuous Monitoring,2.329713e-07,0
Canada Jie,2.329713e-07,0
Rui Zhang,2.329713e-07,0
Mazzini Michele,2.329713e-07,0
Ruggieri Energy,2.329713e-07,0
Routing Mechanisms,2.329713e-07,0
CIR,2.329713e-07,0
Mbps Wavelan,2.329713e-07,0
Daniela Maniezzo,2.329713e-07,0
Damla Turgut,2.329713e-07,0
Ronny Krashinsky,2.329713e-07,0
Damien Charlet,2.329713e-07,0
Rivoire Mehul,2.329713e-07,0
Rutgers University,2.329713e-07,0
Media Access,2.329713e-07,0
DSR,2.329713e-07,0
Research issues,2.329713e-07,0
Research grants,2.329713e-07,0
Research Scientist,2.329713e-07,0
CMOS,2.329713e-07,0
DC,2.329713e-07,0
Research Department,2.329713e-07,0
Curt Schurgers,2.329713e-07,0
Cumulative Acknowledgement,2.329713e-07,0
Research Depart,2.329713e-07,0
Repeat Request,2.329713e-07,0
Mellon University,2.329713e-07,0
CEO,2.329713e-07,0
Maximum power,2.329713e-07,0
CDT,2.329713e-07,0
CA,2.329713e-07,0
Maniezzo Gianluca,2.329713e-07,0
CACK,2.329713e-07,0
Manzoni Routing,2.329713e-07,0
Marcel Busse,2.329713e-07,0
SUNY,2.329713e-07,0
March Kyriakos,2.329713e-07,0
Mariagiovanna Sami,2.329713e-07,0
Marina Ruggieri,2.329713e-07,0
Marinescu Damla,2.329713e-07,0
Data Rate,2.329713e-07,0
Markov model,2.329713e-07,0
Markov packet,2.329713e-07,0
Marshall Analysis,2.329713e-07,0
Martin Drozda,2.329713e-07,0
Maruti Gupta,2.329713e-07,0
Masoud Emad,2.329713e-07,0
Data Link,2.329713e-07,0
SM,2.329713e-07,0
Data Engineering,2.329713e-07,0
CDMA,2.329713e-07,0
SIGMOD,2.329713e-07,0
Data Association,2.329713e-07,0
Mauro Caporuscio,2.329713e-07,0
Mauro Sanctis,2.329713e-07,0
Reno versions,2.329713e-07,0
Protocol Optimization,2.329713e-07,0
Rene Jeruschkat,2.329713e-07,0
CSMACA,2.329713e-07,0
Mobile Operation,2.329713e-07,0
Molnar Zulfikar,2.329713e-07,0
MoonBae Song,2.329713e-07,0
RF,2.329713e-07,0
Most reservation,2.329713e-07,0
Mouratidis Dimitris,2.329713e-07,0
Control Strategies,2.329713e-07,0
Control Protocol,2.329713e-07,0
Muddassar Farooq,2.329713e-07,0
Mueller Johannes,2.329713e-07,0
California Rajgopal,2.329713e-07,0
RTS,2.329713e-07,0
Multimedia processing,2.329713e-07,0
Multiple AccessCollision,2.329713e-07,0
Multiple Priority,2.329713e-07,0
Multiple Transmission,2.329713e-07,0
Murray Hill,2.329713e-07,0
Quaglieri Ernestina,2.329713e-07,0
QoS requirements,2.329713e-07,0
Qaddoura Performance,2.329713e-07,0
Pullman Phone,2.329713e-07,0
NJ,2.329713e-07,0
Publishers Norwell,2.329713e-07,0
Proxim RangeLAN,2.329713e-07,0
Multiple Access,2.329713e-07,0
RTSCTS,2.329713e-07,0
Mobile Information,2.329713e-07,0
RTT,2.329713e-07,0
CTS,2.329713e-07,0
Corresponding Author,2.329713e-07,0
Meth Rene,2.329713e-07,0
Correspondence Information,2.329713e-07,0
Recent research,2.329713e-07,0
Corporation Microsoft,2.329713e-07,0
Middleware design,2.329713e-07,0
Ravi Transport,2.329713e-07,0
Ravi James,2.329713e-07,0
Ravi Jain,2.329713e-07,0
Millennium Medal,2.329713e-07,0
RangeLAN GHz,2.329713e-07,0
Ranganathan Christos,2.329713e-07,0
Ramzan Towards,2.329713e-07,0
Mimi Fawaz,2.329713e-07,0
Min Hojung,2.329713e-07,0
Rajgopal Kannan,2.329713e-07,0
Minimizing energy,2.329713e-07,0
Rajesh Gupta,2.329713e-07,0
Raghunathan Luca,2.329713e-07,0
Raghavendra Power,2.329713e-07,0
Raghavendra Energy,2.329713e-07,0
Radio Frequency,2.329713e-07,0
Mobaideen Hani,2.329713e-07,0
Mobicom Opticom,2.329713e-07,0
Corson Macker,2.329713e-07,0
Theoretical bounds,2.329713e-07,0
Pan Lin,2.329713e-07,0
Fixed length,2.329713e-07,0
Forum protocol,2.329713e-07,0
Wireless Application,2.329713e-07,0
Wiley Sons,2.329713e-07,0
Whitworth College,2.329713e-07,0
Wait Protocol,2.329713e-07,0
Wesley Chen,2.329713e-07,0
Transport Layer,2.329713e-07,0
Travasoni Daniela,2.329713e-07,0
Vice President,2.329713e-07,0
Wireless Author,2.329713e-07,0
Toshiba Corporation,2.329713e-07,0
Figure lists,2.329713e-07,0
Hari Balakrishnan,2.329713e-07,0
Germany Vladimir,2.329713e-07,0
Advanced Conguration,2.329713e-07,0
Acknowledgement etc,2.329713e-07,0
Europe April,2.329713e-07,0
Germany Xiuzhen,2.329713e-07,0
Electrical Engineering,2.329713e-07,0
ARQ,2.329713e-07,0
Valerie Issarny,2.329713e-07,0
Harini Krishnamurthy,2.329713e-07,0
Ernestina Cianca,2.329713e-07,0
High Data,2.329713e-07,0
Wireless Network,2.329713e-07,0
GPS,2.329713e-07,0
Wireless LANs,2.329713e-07,0
Haenselmann Wolfgang,2.329713e-07,0
WPAN,2.329713e-07,0
General Conservation,2.329713e-07,0
AODV,2.329713e-07,0
Wireless Hence,2.329713e-07,0
Annual Technical,2.329713e-07,0
Unicast trac,2.329713e-07,0
Transmission channels,2.329713e-07,0
WaveLAN card,2.329713e-07,0
France Leslie,2.329713e-07,0
Forward mechanisms,2.329713e-07,0
Unicast Traffic,2.329713e-07,0
WWP,2.329713e-07,0
VLDB,2.329713e-07,0
EnergyThroughput Tradeoffs,2.329713e-07,0
Wireless Communications,2.329713e-07,0
Forward Error,2.329713e-07,0
Video Processing,2.329713e-07,0
AccessCollision Avoidance,2.329713e-07,0
Hai Huang,2.329713e-07,0
Toshiba Corp,2.329713e-07,0
ARQFEC,2.329713e-07,0
Anchor Location,2.329713e-07,0
Wang Yongchang,2.329713e-07,0
Academic Publishers,2.329713e-07,0
Email krishnaeecswsuedu,2.329713e-07,0
Giovanardi Andrea,2.329713e-07,0
Anand Raghunathan,2.329713e-07,0
Venezia Italy,2.329713e-07,0
Energy consumption,2.329713e-07,0
Venugopal Wesley,2.329713e-07,0
Wedde Muddassar,2.329713e-07,0
UDP,2.329713e-07,0
Typical routing,2.329713e-07,0
Washington State,2.329713e-07,0
Energy efficiency,2.329713e-07,0
Washington Technology,2.329713e-07,0
ATT,2.329713e-07,0
ATM,2.329713e-07,0
Typical metrics,2.329713e-07,0
Energy ecient,2.329713e-07,0
Energy eciency,2.329713e-07,0
Error Correction,2.329713e-07,0
Access Control,2.329713e-07,0
Adaptive Error,2.329713e-07,0
Error Control,2.329713e-07,0
Gianluca Mazzini,2.329713e-07,0
USENIX,2.329713e-07,0
ARRLCRRL,2.329713e-07,0
Toronto Canada,2.329713e-07,0
Access time,2.329713e-07,0
Weifa Liang,2.329713e-07,0
Energy Ecient,2.329713e-07,0
Anna University,2.329713e-07,0
Emad Qaddoura,2.329713e-07,0
Email jcchenresearchtelcordiacom,2.329713e-07,0
Force Oce,2.329713e-07,0
Hang Zhao,2.329713e-07,0
Andrea Travasoni,2.329713e-07,0
Topology control,2.329713e-07,0
Hani Mahmoud,2.329713e-07,0
Energy Efficiency,2.329713e-07,0
Todd Krishna,2.329713e-07,0
US,2.329713e-07,0
Energy Efficient,2.329713e-07,0
Ghassen Ben,2.329713e-07,0
Error Constraints,2.329713e-07,0
Energetic performance,2.329713e-07,0
Energy management,2.329713e-07,0
Transmission Control,2.329713e-07,0
Tunghai University,2.329713e-07,0
Antonio Texas,2.329713e-07,0
FEC,2.329713e-07,0
FDMA,2.329713e-07,0
Alfredo Navarra,2.329713e-07,0
Thomas Hou,2.329713e-07,0
WDM,2.329713e-07,0
WER,2.329713e-07,0
Engineering Rutgers,2.329713e-07,0
Thorsten Pannenbaecker,2.329713e-07,0
AIRMAIL,2.329713e-07,0
Alcatel Intel,2.329713e-07,0
Ahmad Masoud,2.329713e-07,0
ALS,2.329713e-07,0
ACMBaltzer httpwww,2.329713e-07,0
Xiao Qin,2.329713e-07,0
Allocation protocol,2.329713e-07,0
Gruenwald Research,2.329713e-07,0
Adaptive source,2.329713e-07,0
Vogel Christian,2.329713e-07,0
WAP,2.329713e-07,0
User mobility,2.329713e-07,0
Hou Localized,2.329713e-07,0
Third Millennium,2.329713e-07,0
AFOSR,2.329713e-07,0
Hou Lin,2.329713e-07,0
Executive Director,2.329713e-07,0
Thomas Haenselmann,2.329713e-07,0
Fang Liu,2.329713e-07,0
Alessandra Terranegra,2.329713e-07,0
Alessandra Giovanardi,2.329713e-07,0
FSM,2.329713e-07,0
Frequency Division,2.329713e-07,0
Amateur Radio,2.329713e-07,0
Energy Delay,2.329713e-07,0
Hojung Cha,2.329713e-07,0
Xiuzhen Cheng,2.329713e-07,0
Hongyan Lei,2.329713e-07,0
Universal Mobile,2.329713e-07,0
Francky Catthoor,2.329713e-07,0
Air Force,2.329713e-07,0
France Pierpaolo,2.329713e-07,0
Fawaz Ahmad,2.329713e-07,0
Fellow Selection,2.329713e-07,0
University Pullman,2.329713e-07,0
Wireless report,2.329713e-07,0
Hence protocols,2.329713e-07,0
Wireless networking,2.329713e-07,0
WNIC,2.329713e-07,0
Wireless communications,2.329713e-07,0
Wireless Transport,2.329713e-07,0
Traffic Unicast,2.329713e-07,0
Time Division,2.329713e-07,0
Wireless Personal,2.329713e-07,0
Transmission Channels,2.329713e-07,0
University Madras,2.329713e-07,0
Gupta Suresh,2.329713e-07,0
Experimental measurements,2.329713e-07,0
Adaptive Power,2.329713e-07,0
University Syracuse,2.329713e-07,0
Xie Xiao,2.329713e-07,0
Aires Argentina,2.329713e-07,0
Agarwal Curt,2.329713e-07,0
Energy Drain,2.329713e-07,0
Guoqiang Wang,2.329713e-07,0
Farooq Thorsten,2.329713e-07,0
GHz Mbps,2.329713e-07,0
Wireless sensor,2.329713e-07,0
Gupta Dynamic,2.329713e-07,0
Wolfgang Effelsberg,2.329713e-07,0
University Taichung,2.329713e-07,0
Huang Padmanabhan,2.329713e-07,0
Adaptive Scheduling,2.329713e-07,0
HIPERLAN,2.329713e-07,0
Volume Occupancy,1.9274403e-07,0
encompassing detectors,1.9274403e-07,0
Method Actual,1.9274403e-07,0
distribution properties,1.9274403e-07,0
Volume Normal,1.9274403e-07,0
SLOM,1.9274403e-07,0
loop index,1.9274403e-07,0
anomalous windows,1.9274403e-07,0
loop detectors,1.9274403e-07,0
Mexico Sanjay,1.9274403e-07,0
Methodologies Artificial,1.9274403e-07,0
Volume Distribution,1.9274403e-07,0
distribution value,1.9274403e-07,0
distribution Probability,1.9274403e-07,0
DB,1.9274403e-07,0
downtown Saint,1.9274403e-07,0
Victoria Hodge,1.9274403e-07,0
peeling depth,1.9274403e-07,0
McLean Virginia,1.9274403e-07,0
analysis Computing,1.9274403e-07,0
Research Center,1.9274403e-07,0
weather prediction,1.9274403e-07,0
Melbourne Florida,1.9274403e-07,0
GIS,1.9274403e-07,0
efficient computation,1.9274403e-07,0
Vipin Kumar,1.9274403e-07,0
Residue Ratio,1.9274403e-07,0
efficient algorithm,1.9274403e-07,0
alternative clustering,1.9274403e-07,0
successor node,1.9274403e-07,0
white line,1.9274403e-07,0
Geometric Databases,1.9274403e-07,0
Route Outlier,1.9274403e-07,0
Cost Route,1.9274403e-07,0
local outlier,1.9274403e-07,0
